timesteps,ep_rew_mean,ep_len_mean
46975,0.9578,12.0
46987,0.9578,12.0
46999,0.9578,12.0
47011,0.9578,12.0
47023,0.9578,12.0
47035,0.9578,12.0
47047,0.9578,12.0
47059,0.9578,12.0
47071,0.9578,12.0
47083,0.9578,12.0
47095,0.9578,12.0
47107,0.9578,12.0
47119,0.9578,12.0
47131,0.9578,12.0
47143,0.9578,12.0
47155,0.9578,12.0
47167,0.9578,12.0
47179,0.9578,12.0
47191,0.9578,12.0
47203,0.9578,12.0
47215,0.9578,12.0
47227,0.9578,12.0
47239,0.9578,12.0
47251,0.9578,12.0
47263,0.9578,12.0
47275,0.9578,12.0
47287,0.9578,12.0
47299,0.9578,12.0
47311,0.9578,12.0
47323,0.9578,12.0
47336,0.9575,12.1
47348,0.9575,12.1
47360,0.9575,12.1
47372,0.9575,12.1
47384,0.9575,12.1
47396,0.9575,12.1
47408,0.9575,12.1
47420,0.9575,12.1
47432,0.9575,12.1
47444,0.9575,12.1
47456,0.9578,12.0
47468,0.9578,12.0
47480,0.9578,12.0
47492,0.9578,12.0
47504,0.9578,12.0
47516,0.9578,12.0
47528,0.9578,12.0
47540,0.9578,12.0
47552,0.9578,12.0
47564,0.9578,12.0
47576,0.9578,12.0
47588,0.9578,12.0
47600,0.9578,12.0
47612,0.9578,12.0
47624,0.9578,12.0
47636,0.9578,12.0
47648,0.9578,12.0
47660,0.9578,12.0
47672,0.9578,12.0
47684,0.9578,12.0
47696,0.9578,12.0
47708,0.9578,12.0
47720,0.9578,12.0
47732,0.9578,12.0
47744,0.9578,12.0
47756,0.9578,12.0
47768,0.9578,12.0
47780,0.9578,12.0
47792,0.9578,12.0
47804,0.9578,12.0
47816,0.9578,12.0
47828,0.9578,12.0
47840,0.9578,12.0
47852,0.9578,12.0
47864,0.9578,12.0
47876,0.9578,12.0
47888,0.9578,12.0
47900,0.9578,12.0
47912,0.9578,12.0
47924,0.9578,12.0
47936,0.9578,12.0
47948,0.9578,12.0
47960,0.9578,12.0
47972,0.9578,12.0
47984,0.9578,12.0
47996,0.9578,12.0
48008,0.9578,12.0
48020,0.9578,12.0
48032,0.9578,12.0
48044,0.9578,12.0
48056,0.9578,12.0
48068,0.9578,12.0
48080,0.9578,12.0
48092,0.9578,12.0
48104,0.9578,12.0
48116,0.9578,12.0
48128,0.9578,12.0
48140,0.9578,12.0
48152,0.9578,12.0
48164,0.9578,12.0
48176,0.9578,12.0
48188,0.9578,12.0
48200,0.9578,12.0
48212,0.9578,12.0
48224,0.9578,12.0
48236,0.9578,12.0
48248,0.9578,12.0
48260,0.9578,12.0
48272,0.9578,12.0
48285,0.9575,12.1
48297,0.9575,12.1
48309,0.9575,12.1
48321,0.9575,12.1
48333,0.9575,12.1
48345,0.9575,12.1
48357,0.9575,12.1
48369,0.9575,12.1
48381,0.9575,12.1
48393,0.9575,12.1
48405,0.9578,12.0
48417,0.9578,12.0
48429,0.9578,12.0
48441,0.9578,12.0
48453,0.9578,12.0
48465,0.9578,12.0
48477,0.9578,12.0
48489,0.9578,12.0
48501,0.9578,12.0
48513,0.9578,12.0
48525,0.9578,12.0
48537,0.9578,12.0
48549,0.9578,12.0
48561,0.9578,12.0
48573,0.9578,12.0
48585,0.9578,12.0
48597,0.9578,12.0
48609,0.9578,12.0
48621,0.9578,12.0
48633,0.9578,12.0
48645,0.9578,12.0
48657,0.9578,12.0
48669,0.9578,12.0
48681,0.9578,12.0
48693,0.9578,12.0
48705,0.9578,12.0
48717,0.9578,12.0
48729,0.9578,12.0
48741,0.9578,12.0
48753,0.9578,12.0
48765,0.9578,12.0
48777,0.9578,12.0
48789,0.9578,12.0
48801,0.9578,12.0
48813,0.9578,12.0
48825,0.9578,12.0
48837,0.9578,12.0
48849,0.9578,12.0
48861,0.9578,12.0
48873,0.9578,12.0
48885,0.9578,12.0
48897,0.9578,12.0
48909,0.9578,12.0
48921,0.9578,12.0
48933,0.9578,12.0
48945,0.9578,12.0
48957,0.9578,12.0
48969,0.9578,12.0
48981,0.9578,12.0
48993,0.9578,12.0
49005,0.9578,12.0
49017,0.9578,12.0
49029,0.9578,12.0
49041,0.9578,12.0
49053,0.9578,12.0
49065,0.9578,12.0
49077,0.9578,12.0
49089,0.9578,12.0
49101,0.9578,12.0
49113,0.9578,12.0
49125,0.9578,12.0
49137,0.9578,12.0
49149,0.9578,12.0
49163,0.9571,12.2
49183,0.9543,13.0
49197,0.9536,13.2
49211,0.9529,13.4
49223,0.9529,13.4
49237,0.9522,13.6
49251,0.9515,13.8
49268,0.9497,14.3
49282,0.949,14.5
49294,0.949,14.5
49306,0.9497,14.3
49320,0.9518,13.7
49336,0.9511,13.9
49348,0.9518,13.7
49364,0.9504,14.1
49376,0.9511,13.9
49392,0.9504,14.1
49406,0.9515,13.8
49420,0.9515,13.8
49432,0.9515,13.8
49444,0.9515,13.8
49456,0.9522,13.6
49472,0.9522,13.6
49484,0.9522,13.6
49502,0.9515,13.8
49514,0.9515,13.8
49526,0.9529,13.4
49542,0.9522,13.6
49564,0.9494,14.4
49580,0.948,14.8
49594,0.9473,15.0
49614,0.9445,15.8
49626,0.9459,15.4
49640,0.9452,15.6
49662,0.9437,16.0
49674,0.9437,16.0
49688,0.943,16.2
49702,0.9437,16.0
49715,0.9469,15.1
49731,0.9469,15.1
49749,0.9455,15.5
49765,0.9469,15.1
49779,0.9462,15.3
49795,0.9455,15.5
49817,0.9455,15.5
49831,0.9448,15.7
49843,0.9455,15.5
49855,0.9462,15.3
49867,0.9466,15.2
49881,0.9473,15.0
49893,0.9494,14.4
49906,0.9504,14.1
49925,0.9487,14.6
49943,0.948,14.8
49957,0.9508,14.0
49975,0.9494,14.4
49987,0.9494,14.4
50001,0.9487,14.6
50014,0.9483,14.7
50030,0.9476,14.9
50042,0.9476,14.9
50056,0.9473,15.0
50068,0.9497,14.3
50082,0.9511,13.9
50106,0.9476,14.9
50122,0.9483,14.7
50138,0.9469,15.1
50163,0.943,16.2
50177,0.9427,16.3
50191,0.9434,16.1
50207,0.942,16.5
50230,0.9388,17.4
50242,0.9388,17.4
50256,0.9388,17.4
50268,0.943,16.2
50282,0.9437,16.0
50298,0.9437,16.0
50320,0.9448,15.7
50338,0.9434,16.1
50356,0.942,16.5
50370,0.9427,16.3
50382,0.9466,15.2
50396,0.9459,15.4
50412,0.9452,15.6
50426,0.9445,15.8
50446,0.9423,16.4
50460,0.943,16.2
50476,0.9452,15.6
50489,0.9469,15.1
50503,0.9483,14.7
50523,0.9462,15.3
50543,0.9434,16.1
50555,0.9441,15.9
50568,0.9452,15.6
50582,0.9452,15.6
50594,0.948,14.8
50608,0.948,14.8
50623,0.9483,14.7
50637,0.948,14.8
50651,0.948,14.8
50665,0.9501,14.2
50677,0.9529,13.4
50689,0.9529,13.4
50711,0.9497,14.3
50723,0.9504,14.1
50735,0.9504,14.1
50755,0.9483,14.7
50767,0.9494,14.4
50779,0.9501,14.2
50791,0.9508,14.0
50807,0.9501,14.2
50821,0.9494,14.4
50835,0.9487,14.6
50849,0.9515,13.8
50865,0.9501,14.2
50883,0.948,14.8
50897,0.9501,14.2
50914,0.9483,14.7
50932,0.9462,15.3
50950,0.9441,15.9
50962,0.9455,15.5
50978,0.9448,15.7
50990,0.9455,15.5
51008,0.9441,15.9
51024,0.9441,15.9
51038,0.9455,15.5
51054,0.9448,15.7
51070,0.9452,15.6
51084,0.9466,15.2
51098,0.948,14.8
51112,0.9473,15.0
51124,0.9487,14.6
51138,0.948,14.8
51150,0.9501,14.2
51162,0.9515,13.8
51184,0.9487,14.6
51200,0.9487,14.6
51212,0.9501,14.2
51226,0.9501,14.2
51240,0.9501,14.2
51253,0.9504,14.1
51269,0.949,14.5
51287,0.9476,14.9
51301,0.9469,15.1
51315,0.9462,15.3
51327,0.9497,14.3
51339,0.9511,13.9
51353,0.9504,14.1
51365,0.9511,13.9
51379,0.9511,13.9
51398,0.949,14.5
51412,0.9497,14.3
51427,0.9508,14.0
51445,0.9494,14.4
51458,0.9497,14.3
51470,0.9497,14.3
51490,0.9469,15.1
51506,0.9462,15.3
51520,0.9455,15.5
51534,0.9455,15.5
51548,0.9473,15.0
51562,0.9473,15.0
51576,0.9476,14.9
51588,0.9497,14.3
51604,0.9487,14.6
51617,0.9483,14.7
51633,0.9497,14.3
51645,0.9511,13.9
51657,0.9518,13.7
51675,0.9504,14.1
51687,0.9511,13.9
51699,0.9518,13.7
51711,0.9525,13.5
51723,0.9525,13.5
51737,0.9532,13.3
51749,0.9536,13.2
51765,0.9536,13.2
51777,0.9536,13.2
51793,0.9522,13.6
51807,0.9536,13.2
51819,0.9536,13.2
51835,0.9522,13.6
51851,0.9508,14.0
51865,0.9501,14.2
51883,0.9487,14.6
51899,0.9473,15.0
51912,0.9483,14.7
51924,0.9483,14.7
51952,0.9441,15.9
51965,0.9445,15.8
51981,0.943,16.2
51998,0.9427,16.3
52010,0.9441,15.9
52026,0.9434,16.1
52038,0.9455,15.5
52052,0.9462,15.3
52066,0.9459,15.4
52082,0.9445,15.8
52094,0.9501,14.2
52108,0.9497,14.3
52122,0.9504,14.1
52134,0.9522,13.6
52150,0.9508,14.0
52164,0.9515,13.8
52176,0.9515,13.8
52192,0.9508,14.0
52207,0.9504,14.1
52223,0.9504,14.1
52235,0.9504,14.1
52249,0.9504,14.1
52261,0.9511,13.9
52276,0.9501,14.2
52288,0.9515,13.8
52302,0.9515,13.8
52314,0.9515,13.8
52326,0.9529,13.4
52340,0.9532,13.3
52354,0.9539,13.1
52372,0.9518,13.7
52384,0.9525,13.5
52398,0.9518,13.7
52412,0.9522,13.6
52424,0.9522,13.6
52436,0.9529,13.4
52448,0.9529,13.4
52460,0.9529,13.4
52472,0.9536,13.2
52484,0.9543,13.0
52496,0.9564,12.4
52510,0.9557,12.6
52522,0.9564,12.4
52536,0.9564,12.4
52550,0.9557,12.6
52562,0.9557,12.6
52581,0.9532,13.3
52595,0.9525,13.5
52609,0.9518,13.7
52623,0.9511,13.9
52635,0.9511,13.9
52647,0.9518,13.7
52661,0.9511,13.9
52681,0.949,14.5
52693,0.9497,14.3
52705,0.9497,14.3
52719,0.9515,13.8
52731,0.9522,13.6
52749,0.9508,14.0
52761,0.9515,13.8
52781,0.9487,14.6
52795,0.948,14.8
52809,0.948,14.8
52821,0.9508,14.0
52843,0.9473,15.0
52857,0.9466,15.2
52875,0.9452,15.6
52889,0.9445,15.8
52901,0.9466,15.2
52913,0.9466,15.2
52930,0.9476,14.9
52944,0.9476,14.9
52956,0.9483,14.7
52974,0.9462,15.3
52986,0.9497,14.3
53002,0.949,14.5
53016,0.9504,14.1
53032,0.9497,14.3
53048,0.9483,14.7
53064,0.9469,15.1
53080,0.9473,15.0
53094,0.9473,15.0
53109,0.9462,15.3
53127,0.9462,15.3
53139,0.9462,15.3
53151,0.9476,14.9
53163,0.9483,14.7
53177,0.949,14.5
53189,0.9504,14.1
53205,0.9504,14.1
53219,0.9511,13.9
53233,0.9511,13.9
53247,0.9515,13.8
53259,0.9536,13.2
53271,0.9536,13.2
53288,0.9518,13.7
53300,0.9518,13.7
53314,0.9518,13.7
53327,0.9515,13.8
53341,0.9522,13.6
53353,0.9529,13.4
53365,0.9536,13.2
53377,0.9543,13.0
53389,0.9543,13.0
53401,0.9543,13.0
53413,0.9561,12.5
53428,0.955,12.8
53442,0.955,12.8
53455,0.955,12.8
53467,0.9557,12.6
53479,0.9557,12.6
53491,0.9557,12.6
53503,0.9557,12.6
53518,0.9546,12.9
53532,0.9539,13.1
53544,0.9539,13.1
53556,0.955,12.8
53568,0.9557,12.6
53580,0.9561,12.5
53592,0.9561,12.5
53608,0.9546,12.9
53621,0.9543,13.0
53633,0.9543,13.0
53645,0.9554,12.7
53657,0.9561,12.5
53671,0.9554,12.7
53685,0.9546,12.9
53698,0.9543,13.0
53711,0.9539,13.1
53724,0.9536,13.2
53736,0.955,12.8
53750,0.9546,12.9
53762,0.9546,12.9
53774,0.9546,12.9
53788,0.9539,13.1
53800,0.9546,12.9
53812,0.9554,12.7
53824,0.9557,12.6
53837,0.9557,12.6
53850,0.9557,12.6
53863,0.9554,12.7
53876,0.9557,12.6
53888,0.9557,12.6
53902,0.955,12.8
53915,0.9554,12.7
53927,0.9554,12.7
53939,0.9554,12.7
53951,0.9554,12.7
53963,0.9557,12.6
53979,0.9546,12.9
53993,0.9543,13.0
54005,0.9546,12.9
54017,0.9546,12.9
54029,0.9554,12.7
54045,0.9543,13.0
54057,0.9543,13.0
54069,0.9543,13.0
54081,0.9543,13.0
54093,0.9543,13.0
54107,0.955,12.8
54121,0.955,12.8
54133,0.955,12.8
54146,0.9546,12.9
54158,0.9546,12.9
54171,0.9557,12.6
54184,0.9554,12.7
54197,0.955,12.8
54209,0.955,12.8
54221,0.955,12.8
54233,0.9557,12.6
54246,0.9561,12.5
54260,0.9554,12.7
54273,0.9554,12.7
54287,0.9546,12.9
54299,0.955,12.8
54313,0.9546,12.9
54325,0.955,12.8
54338,0.9546,12.9
54351,0.9543,13.0
54365,0.9536,13.2
54377,0.9539,13.1
54391,0.9539,13.1
54404,0.9539,13.1
54417,0.9543,13.0
54429,0.9543,13.0
54441,0.955,12.8
54453,0.955,12.8
54465,0.9554,12.7
54477,0.9557,12.6
54489,0.9564,12.4
54503,0.9557,12.6
54515,0.9564,12.4
54528,0.9564,12.4
54540,0.9568,12.3
54556,0.9554,12.7
54569,0.955,12.8
54581,0.955,12.8
54593,0.955,12.8
54605,0.955,12.8
54620,0.9539,13.1
54632,0.9546,12.9
54644,0.9546,12.9
54656,0.955,12.8
54668,0.955,12.8
54680,0.9564,12.4
54692,0.9568,12.3
54704,0.9568,12.3
54716,0.9568,12.3
54730,0.9561,12.5
54744,0.9564,12.4
54756,0.9564,12.4
54768,0.9564,12.4
54780,0.9564,12.4
54795,0.9554,12.7
54807,0.9554,12.7
54819,0.9554,12.7
54832,0.955,12.8
54844,0.955,12.8
54858,0.955,12.8
54872,0.955,12.8
54889,0.9532,13.3
54901,0.9532,13.3
54914,0.9529,13.4
54928,0.9532,13.3
54941,0.9529,13.4
54957,0.9515,13.8
54973,0.9504,14.1
54985,0.9504,14.1
54998,0.9508,14.0
55010,0.9515,13.8
55022,0.9532,13.3
55034,0.9532,13.3
55046,0.9536,13.2
55060,0.9536,13.2
55072,0.9539,13.1
55084,0.9554,12.7
55096,0.9568,12.3
55109,0.9564,12.4
55121,0.9568,12.3
55135,0.9561,12.5
55149,0.9554,12.7
55163,0.9546,12.9
55178,0.9536,13.2
55192,0.9536,13.2
55204,0.9536,13.2
55218,0.9529,13.4
55230,0.9529,13.4
55243,0.9529,13.4
55255,0.9529,13.4
55267,0.9536,13.2
55281,0.9536,13.2
55295,0.9536,13.2
55307,0.9546,12.9
55319,0.9554,12.7
55331,0.9554,12.7
55343,0.9561,12.5
55355,0.9561,12.5
55367,0.9564,12.4
55379,0.9564,12.4
55391,0.9564,12.4
55403,0.9571,12.2
55415,0.9578,12.0
55427,0.9578,12.0
55439,0.9578,12.0
55451,0.9578,12.0
55463,0.9578,12.0
55475,0.9578,12.0
55487,0.9578,12.0
55499,0.9578,12.0
55511,0.9578,12.0
55523,0.9578,12.0
55535,0.9578,12.0
55547,0.9578,12.0
55559,0.9578,12.0
55571,0.9578,12.0
55583,0.9578,12.0
55595,0.9578,12.0
55607,0.9578,12.0
55619,0.9578,12.0
55631,0.9578,12.0
55643,0.9578,12.0
55655,0.9578,12.0
55667,0.9578,12.0
55680,0.9575,12.1
55692,0.9575,12.1
55704,0.9575,12.1
55716,0.9575,12.1
55728,0.9575,12.1
55740,0.9575,12.1
55753,0.9571,12.2
55765,0.9571,12.2
55777,0.9571,12.2
55789,0.9571,12.2
55801,0.9575,12.1
55813,0.9575,12.1
55825,0.9575,12.1
55837,0.9575,12.1
55849,0.9575,12.1
55861,0.9575,12.1
55873,0.9578,12.0
55885,0.9578,12.0
55897,0.9578,12.0
55909,0.9578,12.0
55921,0.9578,12.0
55933,0.9578,12.0
55945,0.9578,12.0
55958,0.9575,12.1
55970,0.9575,12.1
55982,0.9575,12.1
55994,0.9575,12.1
56006,0.9575,12.1
56018,0.9575,12.1
56030,0.9575,12.1
56042,0.9575,12.1
56054,0.9575,12.1
56066,0.9575,12.1
56078,0.9578,12.0
56090,0.9578,12.0
56102,0.9578,12.0
56114,0.9578,12.0
56126,0.9578,12.0
56138,0.9578,12.0
56150,0.9578,12.0
56162,0.9578,12.0
56175,0.9575,12.1
56187,0.9575,12.1
56199,0.9575,12.1
56211,0.9575,12.1
56223,0.9575,12.1
56235,0.9575,12.1
56247,0.9575,12.1
56259,0.9575,12.1
56271,0.9575,12.1
56283,0.9575,12.1
56295,0.9578,12.0
56307,0.9578,12.0
56319,0.9578,12.0
56331,0.9578,12.0
56343,0.9578,12.0
56355,0.9578,12.0
56367,0.9578,12.0
56379,0.9578,12.0
56391,0.9578,12.0
56403,0.9578,12.0
56415,0.9578,12.0
56427,0.9578,12.0
56440,0.9575,12.1
56452,0.9575,12.1
56464,0.9575,12.1
56476,0.9575,12.1
56488,0.9575,12.1
56500,0.9575,12.1
56512,0.9575,12.1
56524,0.9575,12.1
56536,0.9575,12.1
56548,0.9575,12.1
56560,0.9578,12.0
56573,0.9575,12.1
56586,0.9571,12.2
56598,0.9571,12.2
56610,0.9571,12.2
56622,0.9571,12.2
56634,0.9571,12.2
56647,0.9568,12.3
56659,0.9568,12.3
56671,0.9568,12.3
56683,0.9568,12.3
56695,0.9571,12.2
56707,0.9575,12.1
56719,0.9575,12.1
56731,0.9575,12.1
56744,0.9571,12.2
56757,0.9568,12.3
56769,0.9571,12.2
56781,0.9571,12.2
56793,0.9571,12.2
56805,0.9571,12.2
56817,0.9571,12.2
56829,0.9571,12.2
56841,0.9571,12.2
56853,0.9571,12.2
56865,0.9575,12.1
56877,0.9578,12.0
56889,0.9578,12.0
56901,0.9578,12.0
56913,0.9578,12.0
56925,0.9578,12.0
56937,0.9578,12.0
56950,0.9575,12.1
56962,0.9575,12.1
56974,0.9575,12.1
56986,0.9575,12.1
56998,0.9575,12.1
57010,0.9575,12.1
57023,0.9571,12.2
57035,0.9571,12.2
57047,0.9571,12.2
57059,0.9571,12.2
57071,0.9575,12.1
57083,0.9575,12.1
57095,0.9575,12.1
57107,0.9575,12.1
57119,0.9575,12.1
57131,0.9575,12.1
57143,0.9578,12.0
57155,0.9578,12.0
57167,0.9578,12.0
57179,0.9578,12.0
57191,0.9578,12.0
57203,0.9578,12.0
57215,0.9578,12.0
57227,0.9578,12.0
57239,0.9578,12.0
57251,0.9578,12.0
57263,0.9578,12.0
57275,0.9578,12.0
57287,0.9578,12.0
57299,0.9578,12.0
57312,0.9575,12.1
57325,0.9571,12.2
57337,0.9571,12.2
57357,0.9543,13.0
57411,0.9395,17.2
57453,0.929,20.2
57467,0.9283,20.4
57489,0.9248,21.4
57503,0.9241,21.6
57515,0.9241,21.6
57545,0.9181,23.3
57570,0.9139,24.5
57603,0.9065,26.6
57621,0.9072,26.4
57637,0.9205,22.6
57651,0.9304,19.8
57699,0.9184,23.2
57719,0.9191,23.0
57735,0.9184,23.2
57749,0.9177,23.4
57767,0.922,22.2
57799,0.9195,22.9
57815,0.9255,21.2
57831,0.9262,21.0
57867,0.9191,23.0
57881,0.9191,23.0
57897,0.9304,19.8
57909,0.9332,19.0
57923,0.9339,18.8
57935,0.9346,18.6
57957,0.9332,19.0
57977,0.9374,17.8
57989,0.9388,17.4
58029,0.9304,19.8
58045,0.9374,17.8
58116,0.9174,23.5
58132,0.9174,23.5
58156,0.9132,24.7
58170,0.9132,24.7
58192,0.9096,25.7
58225,0.9058,26.8
58267,0.898,29.0
58281,0.8973,29.2
58295,0.9065,26.6
58307,0.9079,26.2
58326,0.9262,21.0
58338,0.9276,20.6
58356,0.9297,20.0
58368,0.9304,19.8
58380,0.9339,18.8
58407,0.936,18.2
58427,0.9437,16.0
58449,0.9409,16.8
58495,0.9297,20.0
58511,0.9283,20.4
58527,0.9293,20.1
58563,0.9209,22.5
58577,0.9223,22.1
58624,0.91,25.6
58640,0.9086,26.0
58665,0.9093,25.8
58687,0.9086,26.0
58703,0.9107,25.4
58721,0.9205,22.6
58737,0.9205,22.6
58755,0.9198,22.8
58779,0.9241,21.6
58811,0.9177,23.4
58825,0.9293,20.1
58876,0.917,23.6
58896,0.9188,23.1
58908,0.9223,22.1
58922,0.923,21.9
58938,0.9237,21.7
58952,0.9244,21.5
58970,0.9244,21.5
58995,0.9241,21.6
59011,0.9297,20.0
59025,0.9297,20.0
59041,0.942,16.5
59057,0.9434,16.1
59069,0.9434,16.1
59083,0.9434,16.1
59097,0.9441,15.9
59119,0.9413,16.7
59135,0.942,16.5
59175,0.9367,18.0
59203,0.9325,19.2
59217,0.9325,19.2
59233,0.9325,19.2
59248,0.9329,19.1
59262,0.9321,19.3
59274,0.9329,19.1
59286,0.9336,18.9
59298,0.9371,17.9
59328,0.9321,19.3
59350,0.9385,17.5
59393,0.9332,19.0
59430,0.9251,21.3
59458,0.9209,22.5
59470,0.922,22.2
59509,0.9132,24.7
59565,0.8977,29.1
59577,0.8977,29.1
59589,0.8977,29.1
59601,0.904,27.3
59615,0.9068,26.5
59632,0.916,23.9
59694,0.9072,26.4
59710,0.9114,25.2
59727,0.9096,25.7
59749,0.9156,24.0
59763,0.9304,19.8
59777,0.9297,20.0
59789,0.9297,20.0
59805,0.9283,20.4
59825,0.9262,21.0
59865,0.9181,23.3
59877,0.9357,18.3
59914,0.9283,20.4
59928,0.9293,20.1
59940,0.9329,19.1
59952,0.9336,18.9
59972,0.9314,19.5
59988,0.93,19.9
60007,0.929,20.2
60019,0.9318,19.4
60057,0.9325,19.2
60071,0.9318,19.4
60112,0.9304,19.8
60132,0.9283,20.4
60146,0.9276,20.6
60160,0.9269,20.8
60180,0.9269,20.8
60201,0.9251,21.3
60213,0.9276,20.6
60229,0.9262,21.0
60247,0.9332,19.0
60261,0.9332,19.0
60281,0.9406,16.9
60319,0.9343,18.7
60331,0.935,18.5
60349,0.9336,18.9
60363,0.9357,18.3
60377,0.9381,17.6
60391,0.9374,17.8
60403,0.9388,17.4
60415,0.9409,16.8
60427,0.9416,16.6
60441,0.9437,16.0
60455,0.9522,13.6
60473,0.9501,14.2
60563,0.9248,21.4
60579,0.9241,21.6
60621,0.9142,24.4
60637,0.9135,24.6
60680,0.9026,27.7
60715,0.8945,30.0
60727,0.8945,30.0
60739,0.8952,29.8
60754,0.8949,29.9
60778,0.8928,30.5
60816,0.9111,25.3
60856,0.9026,27.7
60870,0.9125,24.9
60892,0.9104,25.5
60936,0.91,25.6
60950,0.9174,23.5
60964,0.9167,23.7
60978,0.916,23.9
60992,0.9163,23.8
61004,0.9205,22.6
61042,0.9205,22.6
61056,0.9297,20.0
61072,0.929,20.2
61084,0.9325,19.2
61096,0.9437,16.0
61114,0.9423,16.4
61128,0.9423,16.4
61140,0.943,16.2
61158,0.9416,16.6
61170,0.9416,16.6
61182,0.9508,14.0
61200,0.9494,14.4
61240,0.9409,16.8
61254,0.9402,17.0
61268,0.9395,17.2
61280,0.9416,16.6
61300,0.9395,17.2
61312,0.9395,17.2
61357,0.93,19.9
61371,0.9293,20.1
61387,0.9279,20.5
61401,0.9293,20.1
61413,0.9392,17.3
61425,0.9399,17.1
61437,0.9406,16.9
61451,0.9399,17.1
61465,0.942,16.5
61478,0.9416,16.6
61490,0.9532,13.3
61514,0.9497,14.3
61528,0.9504,14.1
61548,0.9483,14.7
61564,0.9469,15.1
61577,0.9466,15.2
61590,0.9462,15.3
61612,0.9434,16.1
61628,0.9427,16.3
61640,0.943,16.2
61656,0.9416,16.6
61672,0.9445,15.8
61690,0.943,16.2
61704,0.9452,15.6
61727,0.9427,16.3
61745,0.9409,16.8
61763,0.9392,17.3
61777,0.942,16.5
61789,0.9434,16.1
61805,0.942,16.5
61820,0.9423,16.4
61836,0.9423,16.4
61853,0.9427,16.3
61871,0.9413,16.7
61886,0.9441,15.9
61911,0.9416,16.6
61931,0.9409,16.8
61943,0.9416,16.6
61955,0.9416,16.6
61967,0.943,16.2
61979,0.9441,15.9
61992,0.9452,15.6
62009,0.9452,15.6
62021,0.9473,15.0
62035,0.9476,14.9
62051,0.9508,14.0
62067,0.9522,13.6
62079,0.9522,13.6
62097,0.9501,14.2
62113,0.9487,14.6
62129,0.9473,15.0
62147,0.9455,15.5
62159,0.9473,15.0
62171,0.9473,15.0
62185,0.9473,15.0
62197,0.9487,14.6
62212,0.949,14.5
62228,0.9476,14.9
62240,0.9497,14.3
62252,0.9511,13.9
62266,0.9518,13.7
62278,0.9539,13.1
62292,0.9532,13.3
62304,0.9532,13.3
62319,0.9529,13.4
62332,0.9525,13.5
62345,0.9532,13.3
62359,0.9539,13.1
62374,0.9529,13.4
62386,0.9529,13.4
62406,0.9508,14.0
62422,0.9494,14.4
62439,0.9483,14.7
62454,0.9473,15.0
62471,0.9466,15.2
62484,0.9466,15.2
62496,0.9469,15.1
62510,0.9469,15.1
62525,0.9469,15.1
62539,0.9462,15.3
62559,0.9462,15.3
62575,0.9462,15.3
62589,0.9473,15.0
62607,0.9462,15.3
62621,0.9473,15.0
62636,0.9466,15.2
62654,0.9445,15.8
62670,0.9438,16.0
62699,0.9388,17.4
62713,0.9388,17.4
62735,0.9381,17.6
62760,0.935,18.5
62777,0.9339,18.8
62792,0.935,18.5
62804,0.9357,18.3
62816,0.9367,18.0
62831,0.9378,17.7
62846,0.9381,17.6
62858,0.9441,15.9
62874,0.9434,16.1
62888,0.9462,15.3
62901,0.9504,14.1
62915,0.9515,13.8
62931,0.9511,13.9
62945,0.9504,14.1
62963,0.9483,14.7
62977,0.9487,14.6
62991,0.949,14.5
63006,0.948,14.8
63020,0.9487,14.6
63038,0.9473,15.0
63054,0.9462,15.3
63070,0.9455,15.5
63082,0.9469,15.1
63094,0.9476,14.9
63115,0.9466,15.2
63129,0.9466,15.2
63145,0.9459,15.4
63157,0.9469,15.1
63171,0.9469,15.1
63186,0.948,14.8
63200,0.9487,14.6
63212,0.9501,14.2
63224,0.9501,14.2
63238,0.9494,14.4
63250,0.9525,13.5
63274,0.949,14.5
63286,0.9504,14.1
63303,0.9487,14.6
63317,0.9487,14.6
63332,0.9487,14.6
63348,0.948,14.8
63362,0.9473,15.0
63374,0.9473,15.0
63386,0.948,14.8
63402,0.9466,15.2
63417,0.9497,14.3
63429,0.9497,14.3
63441,0.9515,13.8
63455,0.9515,13.8
63467,0.9525,13.5
63483,0.9525,13.5
63499,0.9518,13.7
63511,0.9518,13.7
63525,0.9511,13.9
63537,0.9525,13.5
63553,0.9522,13.6
63567,0.9515,13.8
63579,0.9515,13.8
63595,0.9508,14.0
63613,0.9487,14.6
63625,0.9501,14.2
63637,0.9515,13.8
63652,0.9504,14.1
63664,0.9511,13.9
63678,0.9504,14.1
63690,0.9518,13.7
63706,0.9511,13.9
63722,0.9497,14.3
63736,0.9504,14.1
63748,0.9525,13.5
63762,0.9518,13.7
63774,0.9518,13.7
63786,0.9529,13.4
63798,0.9529,13.4
63810,0.9536,13.2
63822,0.9536,13.2
63837,0.9539,13.1
63849,0.9554,12.7
63861,0.9561,12.5
63873,0.9561,12.5
63887,0.9561,12.5
63903,0.9546,12.9
63915,0.9546,12.9
63927,0.9546,12.9
63939,0.9546,12.9
63952,0.9543,13.0
63964,0.9554,12.7
63976,0.9554,12.7
63988,0.9554,12.7
64002,0.9546,12.9
64014,0.9554,12.7
64028,0.9561,12.5
64040,0.9561,12.5
64052,0.9561,12.5
64064,0.9561,12.5
64076,0.9564,12.4
64096,0.9536,13.2
64114,0.9515,13.8
64126,0.9515,13.8
64138,0.9522,13.6
64150,0.9522,13.6
64166,0.9515,13.8
64179,0.9511,13.9
